Region,Site,Transect,Family,Genus,Species,Length,Comment,a,b,MaxSizeTL,Diet,Position,sstmean,Biomass,Kmax,somatic_G,Md,Growth_iter
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008666779
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008666779
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008666779
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008756127
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008666779
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008934824
NT,Bitou,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,5.176072833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.70327881,2.005552707,0.716592491,0.008934824,0.005707027,0.008845475
